Ürün,Ağırlık,Ana Grup,Endeks_2024-12-31,Endeks_2025-01-06,Endeks_2025-01-07,Endeks_2025-01-09,Endeks_2025-01-10,Endeks_2025-01-11,Endeks_2025-01-12,Endeks_2025-01-13,Endeks_2025-01-14,Endeks_2025-01-15,Endeks_2025-01-16,Endeks_2025-01-17,Endeks_2025-01-18,Endeks_2025-01-19,Endeks_2025-01-20,Endeks_2025-01-21,Endeks_2025-01-22,Endeks_2025-01-23,Endeks_2025-01-24,Endeks_2025-01-25,Endeks_2025-01-26,Endeks_2025-01-27,Endeks_2025-01-28,Endeks_2025-01-29,Endeks_2025-01-30,Endeks_2025-01-31,Endeks_2025-02-01,Endeks_2025-02-02,Endeks_2025-02-03,Endeks_2025-02-04,Endeks_2025-02-05,Endeks_2025-02-06,Endeks_2025-02-07,Endeks_2025-02-08,Endeks_2025-02-09,Endeks_2025-02-10,Endeks_2025-02-11,Endeks_2025-02-12,Endeks_2025-02-13,Endeks_2025-02-14,Endeks_2025-02-15,Endeks_2025-02-16,Endeks_2025-02-17,Endeks_2025-02-18,Endeks_2025-02-19,Endeks_2025-02-20,Endeks_2025-02-21,Endeks_2025-02-22,Endeks_2025-02-23,Endeks_2025-02-24,Endeks_2025-02-25,Endeks_2025-02-26,Endeks_2025-02-27,Endeks_2025-02-28,Endeks_2025-03-01,Endeks_2025-03-02,Endeks_2025-03-03,Endeks_2025-03-04,Endeks_2025-03-05,Endeks_2025-03-06,Endeks_2025-03-07,Endeks_2025-03-08,Endeks_2025-03-09,Endeks_2025-03-10,Endeks_2025-03-11,Endeks_2025-03-12,Endeks_2025-03-13,Endeks_2025-03-14,Endeks_2025-03-15,Endeks_2025-03-16,Endeks_2025-03-17,Endeks_2025-03-18,Endeks_2025-03-19,Endeks_2025-03-20,Endeks_2025-03-21,Endeks_2025-03-22,Endeks_2025-03-23,Endeks_2025-03-24,Endeks_2025-03-25,Endeks_2025-03-26,Endeks_2025-03-27,Endeks_2025-03-28,Endeks_2025-03-29,Endeks_2025-03-30,Endeks_2025-03-31,Endeks_2025-04-01,Endeks_2025-04-02,Endeks_2025-04-03,Endeks_2025-04-04,Endeks_2025-04-05,Endeks_2025-04-06,Endeks_2025-04-07,Endeks_2025-04-08,Endeks_2025-04-09,Endeks_2025-04-10,Endeks_2025-04-11,Endeks_2025-04-12,Endeks_2025-04-13,Endeks_2025-04-14,Endeks_2025-04-15,Endeks_2025-04-16,Endeks_2025-04-17,Endeks_2025-04-18,Endeks_2025-04-19,Endeks_2025-04-20,Endeks_2025-04-21,Endeks_2025-04-22,Endeks_2025-04-23,Endeks_2025-04-24,Endeks_2025-04-25,Endeks_2025-04-26,Endeks_2025-04-27,Endeks_2025-04-28,Endeks_2025-04-29,Endeks_2025-04-30,Endeks_2025-05-01,Endeks_2025-05-02,Endeks_2025-05-03
Çikolata Tablet,0.00344417786866418,Gıda ve alkolsüz içecekler,100.0,100.0,100.0,101.37404794462014,101.37404794462014,101.37404794462014,101.37404794462014,101.37404794462014,101.79106110347192,101.79106110347192,101.79106110347192,101.79106110347192,103.63997301701716,103.63997301701716,103.63997301701716,103.63997301701716,103.63997301701716,103.63997301701716,103.37245878791428,103.5384579897542,103.58036508284236,103.58036508284236,103.67916898030008,103.68268808326995,103.77656550893599,104.000662469789,104.28331139917168,104.28331139917168,104.20203911071464,104.68081182144147,104.87955624334239,105.35256555525625,105.44849085382127,105.47258577520955,105.44246577617209,105.45883675760204,105.51118135737329,105.55196005484181,105.72871272337527,105.94883832237562,106.0434177987436,106.04988362216999,106.0373961636909,106.4851771395408,106.69895386352503,106.69895386352503,106.79081352562807,106.26506228539694,106.30519989264886,106.32479085423627,106.55994063381024,106.71296291663033,106.7390807098989,106.73446606849939,106.82876408436334,107.15831829069494,107.18663081570894,107.8559339153798,108.0769733494163,108.2334549092322,108.06135876107537,108.1446387285968,108.0487514444532,108.20256363541945,110.55968188618476,111.17889898424255,111.21417560469811,111.18386360908639,111.14755973510182,111.16453401371248,111.1176154490753,111.2680809892932,111.50932636280204,111.25121700334913,111.23321976430742,110.38746365077571,110.38461080692412,110.40019933549002,110.40964861414486,110.4713991140688,110.47062688066652,110.65939969790006,110.66782432249258,110.66782432249258,110.66782432249258,110.67701163944497,110.61657673850087,110.37222813536052,110.34575558986519,110.3367362166542,110.42049904120974,110.41597715013486,110.51239960480272,110.54347063401922,111.12989573518102,111.32008520340779,111.30242671425898,111.30287120431231,111.30148112650345,111.31071300391244,111.20333180466248,111.42594931702787,111.41763013825778,110.05708015119475,110.21892879847593,110.21892879847593,110.40631974369646,110.66839321795791,110.67233976859767,110.77136620410408,110.84122702632135,110.93467771809213,110.93467771809213,110.93467771809213,111.530720009252,112.86824645746285,112.96684287280021,112.96684287280021
Çilek,0.0010337244712486072,Gıda ve alkolsüz içecekler,100.0,130.03648226760245,126.89350245296352,118.84803076458547,109.69180394206516,101.73715949515369,101.73715949515369,89.13632581854513,87.1780542430887,84.40361205973839,81.33438980302064,86.75668245655534,86.75668245655534,86.75668245655534,86.75668245655534,88.68460873336768,88.68460873336768,88.68460873336768,84.61064833576498,84.61064833576498,88.13703658470278,96.70419093560156,94.40171019903961,98.42042985750062,97.8128963398617,92.17000170899233,92.17000170899233,92.17000170899233,92.17000170899233,93.72677574075685,91.85295448776537,91.85295448776534,89.48244795559108,89.48244795559108,89.48244795559108,89.48244795559108,90.31735576304327,90.31735576304327,88.81206650032588,88.81206650032588,88.81206650032588,88.81206650032588,88.81206650032588,88.81206650032588,88.94864914028409,88.94864914028409,83.44712063000554,86.72558855479139,86.75924332557771,86.76751341606533,79.51430253181233,84.1036749303817,78.83798216028138,79.55282158561977,79.59215937273841,79.6077713572594,79.61972211690203,82.67292475919454,85.71429653088413,85.79302435276128,81.34278471491504,80.54478465587994,80.54478465587994,80.54478465587994,77.77724103986564,78.31020659235934,84.8375707334075,82.46941452686947,82.46941452686947,82.46941452686947,82.46941452686947,82.46941452686947,82.46941452686947,82.46941452686947,82.46941452686947,80.40552741344916,80.40552741344916,80.42101133888592,80.42101133888592,80.42101133888592,80.42101133888592,80.42101133888592,82.44263574100636,82.44263574100636,82.44263574100636,79.69534466112823,79.69534466112823,79.69534466112823,77.91801306066486,72.72046683400426,72.72046683400426,72.72046683400426,84.36181527445734,77.41200253666983,74.83088547515263,74.83088547515263,74.323236909931,74.323236909931,73.21730062498858,75.47300493492868,75.47300493492868,81.76388076665545,83.65688283305649,78.38388124057388,78.38388124057388,77.88576189557543,78.84046068758269,76.21639273629357,76.48321483745964,83.30128181461053,79.67542680192156,79.67542680192156,83.77730995561846,78.88834462207396,82.83387223060082,82.83387223060082,94.03721184794318,94.40406841808777
Çiğ Köfte,0.004304343340223517,Lokanta ve oteller,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672,99.96710578125672
Çocuk Kitapları,0.0003814725945038822,Eğlence ve kültür,100.0,100.0,99.99697415727974,100.0014048091742,100.00170507825904,100.0099481604746,100.01327634802168,100.02455675293042,100.0396868736788,100.07364553636042,100.09281210494048,100.393758924023,100.67153742562672,100.76916522695916,101.11720689239186,101.41064449748204,101.2816594441552,101.3784874384426,101.39061607284113,101.30494977324632,101.28271346476522,101.38471869445036,101.56059703521954,101.53945686851658,101.57942960547253,101.76181191445484,101.81866416909229,101.9482156593494,102.08284187612202,102.45708357861491,102.683884955772,102.9105910733846,103.04800654001022,103.3434840177556,103.41336684797722,103.550508952685,104.16744810308109,104.43465631113295,104.63075933543593,104.63075933543593,104.63075933543593,104.63075933543593,104.63075933543593,105.2444642207724,105.37692599805352,105.97188938300188,106.127044788491,105.9639755142382,106.14105060122156,106.37204835199204,106.93344292819954,106.93344292819954,106.92559091280646,106.88886251773506,106.8854736724755,106.78985130605432,106.802285236487,106.9292075874488,106.89624623850412,106.84627430731062,106.7853731423802,106.78158440794247,106.7921467914236,106.81959491739453,107.04221701842596,106.83898694050475,106.6470223535092,106.69010127258964,106.69010127258964,106.68951225589151,106.84774679199744,107.22701608988888,107.21604038973705,107.0837848321362,107.0837848321362,107.01445484651126,106.97741119448688,106.9708825008239,107.18977573150524,107.31943863426216,107.10646914684274,106.87123141129632,106.81319502450904,106.81319502450904,106.81319502450904,106.97743990091594,107.17591111492976,107.25116710965167,107.05897903869088,107.07296574954388,107.08490839085567,107.0092967119428,107.06948130620516,107.15137560525876,107.03480998010224,106.9843428910974,107.16534920019856,107.30070333181214,107.49373975553137,107.77636586356608,107.5036543296778,107.23800203813884,107.05949009037688,106.9546006305104,107.07036207289843,106.9086833314035,106.8097506833284,106.58296893299134,106.40739184843768,106.38690140388954,106.46725741487931,106.43360292686285,106.47109300734245,106.79993318517884,106.79184141524162,106.85744144079176,107.01284155929518,107.62443686439607
Çorap (Erkek için),0.0007841047466821114,Giyim ve ayakkabı,100.0,100.0,99.99999776017565,100.014093909373,100.00357401447096,100.0083720409844,100.00837211752592,99.9976464189512,100.02858586565492,100.10335349201604,101.00544773877148,100.46998872541248,100.3720821894737,100.26516790631896,100.58068803649353,101.32064433432608,101.56584038628992,101.4333918051092,101.2563595758268,100.82088566304624,100.87257318567409,100.9474808601969,102.27436080058096,102.46725191539626,102.69430730554912,103.04155917860446,103.63029206597348,103.75947954997882,103.97553762738475,104.78321759738616,104.9619835536144,104.95170386677331,105.17554970834829,105.32127453740188,105.50694473965882,106.14704747628298,106.35346167548668,106.97687082698262,106.94360788508288,106.94360788508288,106.94360788508288,106.94360788508288,106.94360788508288,108.4432928655644,108.6610669503415,109.78343553913454,110.86753501308574,110.52616546357552,111.30810478175496,111.4733966401128,113.3852441866952,113.3852441866952,113.42387979327444,113.4318639086224,113.52092776893116,113.53738527028304,113.69175655987095,113.7884267644221,113.71679950217208,113.7248148157401,113.69584864995824,113.65110949160724,113.66357123778174,113.70499923195568,113.67097751121064,112.7209402639674,112.382355074818,112.19380597746114,112.10055563245622,112.12489674758989,112.2416960632181,112.46798888512754,112.54799216036284,112.69640752156565,112.69640752156565,112.82152262142016,113.018736776371,112.89808847091756,113.09407732202696,113.00813353991168,112.85365306600838,112.68312431405433,112.66777000587848,112.66777000587848,112.66777000587848,112.89377413423396,112.64046223390253,112.65934643045313,112.50450092039596,112.52013079956345,112.54774663708092,112.5655097695289,112.6395059316952,113.03712446085189,113.00322181985196,112.84797008579118,113.7166422396176,113.9059195049376,114.1385798015948,114.42651947725228,112.83706281719851,112.25153786039448,111.78612310658464,111.69440113899918,111.42842795328528,111.21746328149337,112.74116794962713,112.66150014919606,112.39185028143598,112.61372896591982,112.54175284358485,112.45965818455689,112.6899950093882,112.7382672672976,112.89924217239668,112.85388852447583,112.85513286241942,112.78417507132569
Çorap (Kadın için),0.0010182755023674767,Giyim ve ayakkabı,100.0,100.0,100.0,100.0132025825889,100.01242738925458,99.98723786828762,100.0011862792942,99.9999102460275,100.044077059459,100.09813149926951,100.10123234272432,100.51305353649106,100.80838383187782,101.0335884289333,102.82149884754776,103.0248357718013,102.84015224036132,102.3495113056915,102.12713461326088,102.16873286539634,102.5288536097045,103.67642176604303,104.65871500117149,105.32004762120856,105.86173661897324,105.95420659359768,106.61718485884538,107.39039255463264,109.1032961001187,110.34446338663976,110.94464602803832,110.97903032716114,111.98567453973072,112.43209890853976,112.92788714718944,114.18106837548046,115.69182262924598,115.86738763300636,116.09563635740928,116.09563635740928,116.09563635740928,116.09563635740928,116.09563635740928,117.10639479247062,117.2750055501524,117.59599516767594,118.1346284827136,118.20078109859814,120.33830673838358,121.28019406828967,123.30127275652151,123.30127275652151,123.17196709528422,123.064503479378,123.18992071931508,123.08481779813896,123.2366503346247,123.5442814293238,123.7537631840568,124.03187892359996,124.08094969102196,123.90445211153576,123.92660673811646,124.17521360092948,124.2018751073286,123.94621110747204,123.58521076007298,123.41455754755692,123.32394709482408,123.48652234429328,123.53474195257316,123.53032092769836,123.6774377918774,123.8455455340326,123.8455455340326,124.06551996596514,124.04763943132006,124.01955648996822,124.25812187305648,123.9360785248424,123.64159040324584,124.413322628714,123.980125048159,123.980125048159,123.980125048159,123.883440775126,123.82623003741664,123.71960881962616,123.41798138395966,123.36984830042276,123.39084500262506,123.55438608449631,123.47766345971004,123.86687778449506,123.77961505136034,123.44746005475636,124.03681054968168,124.4381708501809,125.01965443175402,124.99774212353232,123.57145070796236,122.42189210141616,122.07529710691747,122.0166399596339,122.20992969661634,122.4483616362558,123.781250189679,123.435055724983,123.03434134200393,123.18164620733327,123.15681210778348,123.33254868916282,123.4806233761176,123.31561717916878,123.02514558192176,122.98990833356436,122.89213656437964,122.80567579901972
Çorap (Çocuk için),0.0006659957182283036,Giyim ve ayakkabı,100.0,100.0,100.0,100.01558103135844,100.02038688416212,100.0654041381482,100.064285683828,100.02933908287194,100.0644014765336,100.1272292045142,100.21576474774773,100.14721037895042,100.32773731035152,100.43613466799788,100.96895921691306,101.2763305463382,101.18376977513012,101.25663620963186,101.03950736783992,100.84983742860278,100.64304588493384,101.0008197901784,102.95707993350676,103.2804655859205,102.98359534264225,102.876194889872,103.01511553872248,103.24359355978184,103.61670606246724,104.90091010370402,104.82359800590064,104.79779829445232,104.87980046553848,104.943904475742,105.06903551978162,105.56873694588003,106.38861821806088,107.118805845226,107.01033847408816,107.01033847408816,107.01033847408816,107.01033847408816,107.01033847408816,108.35904823870622,108.51798011318697,110.00963800756354,110.38323070769854,110.25448310224508,111.7099291786881,111.96465631048903,115.200123462733,115.200123462733,115.13131608689334,115.27048684975811,115.24568888691624,115.11396928919793,115.16104006446398,115.5756446386544,115.94496030379366,115.89619505503876,116.1305871198946,116.25372652007668,116.29389046730525,116.39369657512822,116.54630020506244,115.82322299595457,114.95225854064716,114.8042284777659,114.7368634722001,114.87447281334654,115.03849555321378,115.27116852117229,115.61605311956572,115.7746509265626,115.7746509265626,115.44533533596618,115.47027629395195,115.42271836161552,115.36418931505888,115.15882199342325,115.1099227056284,115.29487866226572,115.15580235581672,115.15580235581672,115.15580235581672,115.16505696929308,115.02792897563997,114.952728584709,114.5362984847016,114.32310394730828,114.39530032131992,114.46913181960838,114.77995547960572,114.92178202989837,114.43630592603536,114.1127443359278,114.80054494034576,115.04671771275684,115.59308633818934,116.61163312879113,115.64743358006194,114.61977824572992,114.25752269892055,113.9058662763784,113.6986480721263,113.72690846906808,115.31325871479056,114.82523850012252,114.83280796631674,114.72017551733882,114.70926563987004,114.85169235906932,114.70859677119012,114.87224826806823,114.60076333357202,114.63031626501558,114.52173009692704,114.41837963030409
Çorbalar,0.003567110309980002,Lokanta ve oteller,100.0,100.0,100.0,100.0,116.97644335511986,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,118.69668516916572,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.59590248105336,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,119.55656234328325,125.91837959405188,125.91837959405188,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,126.92247043551484,136.5942921508787,136.5942921508787,136.5942921508787,136.5942921508787,136.5942921508787,136.5942921508787,136.5942921508787
Örgü Yünü,0.0007814225193771201,Giyim ve ayakkabı,100.0,100.0,99.99787140582464,99.9827544644482,99.9801024734342,99.9793285034583,99.98266583760766,99.97939413476944,100.00289999984297,100.00843806191288,100.14170675044596,100.22563050745232,100.22469110600008,100.27644746769224,100.42506445947656,100.65181865208314,100.68770409660512,100.75396470841716,100.80847942377716,100.74723623471822,100.83405791179192,100.86339530741732,101.0322177108189,100.99009878149512,100.96628915422797,101.0436016158824,101.17245873542804,101.28728436751068,101.49187276679672,101.9387046328318,102.23430130917788,102.57086030413966,102.64025341499514,102.73497280028256,102.86985783148772,102.89224059217275,103.10879746780556,103.43829226841414,103.93796894079834,103.93796894079834,103.93796894079834,103.93796894079834,103.93796894079834,104.37647023483596,104.38264138698014,104.54682012501416,105.06592940143284,104.97618089565375,105.63748507090236,105.79439791933436,106.88252245201038,106.88252245201038,106.8733654179895,106.86868596423014,106.88861443277284,106.91251179577344,106.92006014740836,106.98661385274968,107.01678634919516,107.13263758737926,107.16078983026932,107.26613127132995,107.33631382922258,107.42361998085778,107.47037595159176,107.20484747444728,107.1327586295064,107.19820883760862,107.17848260738384,107.21555339892458,107.1069645192552,107.18802653959496,107.09447372751916,107.13404129411607,107.13404129411607,107.33309098529048,107.88905139743864,107.99991872567692,107.81529608945338,107.88873268765371,107.80526345295254,107.57548971502383,107.48107056663918,107.48107056663918,107.48107056663918,107.35876607733034,107.47389510050223,107.39864080279696,107.43755458934484,107.4424572945276,107.43105427465592,107.44532271409122,107.48778645158018,107.6098511585008,107.854953449665,107.84274808633172,108.6021935017325,108.71312703623782,109.04493030895588,109.47361479274616,108.55493769328724,107.99117841355496,107.45014703560234,107.25311714642208,107.37437794250444,107.42219549890468,107.99900954883806,107.9768876314482,108.23570064492432,108.0397176593264,108.03894237680863,108.07284643275206,108.2081603800545,108.04679371944206,107.63911542510344,107.66356308143536,107.8412523199865,107.96973472237407
Özel Lise Ücreti,0.009516261101881772,Eğitim,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.19577544210952,100.58911449642434,101.34569711805626,102.77671525678058,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,105.4345936066405,103.07059085431496,108.5188012576502,108.5188012576502,110.91775996037362,113.36975097446314,113.33245888058892,115.83783016539628,118.39858615937466,121.0159512183824,123.69117676436332,126.42554188367994,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395,129.22035393867395
Özel Üniversite Ücreti,0.008394939985871111,Eğitim,100.0,100.0,102.1139667957906,101.93563532536466,102.24319308323646,102.85534353268916,104.11318008086602,104.70344399775873,105.43875024229966,105.83407275436298,105.54602173636928,105.56745258361023,107.11288248247644,107.57270175990652,107.5365775616662,108.2356319267446,109.43047201809615,108.95252971685758,109.5351232956331,110.4825586125462,110.5514364006774,110.41616179484087,111.19460382581704,110.52765269240012,112.6966154919004,111.7348828830316,112.46277984161516,112.7866410652383,112.49813462372364,112.8330313880874,113.2564052919331,113.5621956975353,114.88425432370956,114.8028725314214,115.70794380294105,115.82301680542922,116.18123127109284,117.96074328071248,118.49377590229088,118.3523361821297,119.11863321215728,119.11863321215728,119.11863321215728,119.11863321215728,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447,119.07945006838447
Özel İlköğretim Ücreti,0.006234041877245356,Eğitim,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999994,100.0,100.00000000000009,100.00000000000004,99.99999999999996,99.99999999999996,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,99.99999999999994,98.95180903328855,98.95180903328855,98.95180903328855,98.95180903328855,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.91925960877474,98.89830390005434,98.87309326720214,98.99971038085982,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912,99.03185430640912
Ütü,0.0005232275801453925,Ev eşyası,100.0,100.0,100.00453641294192,99.99880409233344,100.00427472537376,99.99961768477904,99.9967051027156,99.9946965742991,100.08708613617684,100.16721541830395,100.48012398979152,100.661397305969,100.79705191110088,100.77044779826645,100.6566532472019,100.90523733248688,101.12373037215586,101.24197625646188,101.5737462772564,101.67513596536638,101.89541656706103,101.8503328024616,102.19702984294848,102.21029190883516,102.02790619910206,102.16700264990762,102.2807854113548,102.7689109782639,102.92173591363915,103.19571235151786,103.28303263276892,103.65061749121531,104.17766947106556,104.13900255138786,104.1401847768612,104.4373387313713,105.63435003073349,105.80076920471052,106.27267355905732,106.27267355905732,106.27267355905732,106.27267355905732,106.27267355905732,106.67622111898032,106.7185541453259,107.32931148030345,107.50087618906797,107.80473290566208,107.67288120858204,107.96301137471715,108.27798043835062,108.27798043835062,108.17581287247737,108.55736500839976,108.7283285475157,108.3127158511757,108.55987142398338,108.48088404677516,108.32500002268486,108.39779550265612,108.11549921685216,108.30995609348987,107.7643054135574,108.39569692569624,108.60566772787216,108.05145719804358,107.696562202175,107.48571708478345,107.48571708478345,107.86060154723384,107.98352407662136,108.95666495880111,108.08421930146405,108.13757624541834,108.13757624541834,108.35350903783996,108.0012230183308,108.05728800659796,108.27306252854268,108.13969636434244,108.6924578350739,108.5547101982148,108.37498563052704,108.37498563052704,108.37498563052704,109.18506783446844,109.10655865007683,109.11836861637808,109.00946058945304,109.18550882136854,108.91262187318353,108.71317776276122,109.44165188403244,108.84407786922654,109.05172983137042,108.82866261296998,109.26286996586342,109.73007192886844,109.6557343935256,109.68877214658482,108.77617059682264,108.73737660450048,108.67770213122849,108.73831783231228,108.81951371833914,108.80134634847984,109.0379447596384,108.68291296497604,108.3795082723188,108.46470123978668,108.5556115414552,108.68924292345218,108.64916244341514,108.91250641696712,108.73097717464236,109.0003754661519,109.27204180112156,109.20418700828043
